pair,date,high,low,open,close,volume
USDT_BTC,1622318400,83.10171061208061,78.94662508147657,80.94790371008318,80.4967471872213,158829092.6
USDT_BTC,1622314800,85.31690889489127,81.0510634501467,83.25865118419856,83.545338190331,140430109.2
USDT_BTC,1622311200,83.34381602040733,79.17662521938696,80.94245401856763,81.81914674157555,185151195.2
USDT_BTC,1622307600,77.55111433232709,73.67355861571073,76.10009921939916,75.60066675442962,205825824.2
USDT_BTC,1622304000,80.72298342484143,76.68683425359936,79.58090345740789,77.99413678696325,214037791.7
USDT_BTC,1622300400,75.45248970260299,71.67986521747284,73.39137472734983,73.6401566064858,330081680
USDT_BTC,1622296800,76.63504323177197,72.80329107018338,74.52662648288616,75.22534389606615,215487178.6
USDT_BTC,1622293200,76.22701401376469,72.41566331307645,74.07817194371042,73.66595817907391,274765199.4
USDT_BTC,1622289600,74.9242686209755,71.17805518992672,72.90411065302557,73.10209657499142,173866115.8
USDT_BTC,1622286000,74.36710705980279,70.64875170681265,72.43492730607336,72.09708607994953,216141324.8
USDT_BTC,1622282400,74.12974777303268,70.42326038438104,71.71839428756294,72.14314707881731,117187091.3
USDT_BTC,1622278800,71.58111423504334,68.00205852329117,69.77688853695676,69.88431566978821,227642392.5
USDT_BTC,1622275200,69.7651801002763,66.27692109526248,68.74416295138217,67.50491829674677,125944953.2
USDT_BTC,1622271600,69.02414761591126,65.5729402351157,67.08024834712145,67.35195232446006,126533997.5
USDT_BTC,1622268000,68.89652280912769,65.4516966686713,67.04580982898503,66.50699397564523,107203274.3
USDT_BTC,1622264400,66.1489477832376,62.841500394075716,64.0245315505261,64.68209022085223,186107916.1
USDT_BTC,1622260800,63.81222459410067,60.621613364395635,62.351989694330996,62.56153240315063,125984686.7
USDT_BTC,1622257200,64.04225175782761,60.84013916993623,62.761394304096456,62.164926709564526,100231637.7
USDT_BTC,1622253600,66.53393566234291,63.20723887922576,64.85250071096328,65.3050241654677,134320529
USDT_BTC,1622250000,65.28078206753383,62.01674296415714,63.615506043300265,64.14232455566187,111228863.9
USDT_BTC,1622246400,62.2150994749991,59.104344501249145,60.69756351143051,60.72854082249832,143455184
USDT_BTC,1622242800,60.92663275550441,57.88030111772918,58.709595451934845,60.10580207327486,129674041.6
USDT_BTC,1622239200,58.46587701181749,55.54258316122661,56.919552284186416,56.70976613035645,183745768.8
USDT_BTC,1622235600,63.169551730471895,60.0110741439483,62.10020675707506,61.76501748909684,248149599.7
USDT_BTC,1622232000,59.98523008649718,56.98596858217232,58.68373442136028,58.2995316309691,209437195.5
USDT_BTC,1622228400,57.463510925572486,54.59033537929386,56.0791361425575,56.059912180006016,189112516.1
USDT_BTC,1622224800,56.656607031839,53.82377668024705,55.24340457084191,55.26556703908484,157052322.4
USDT_BTC,1622221200,56.551332072220724,53.723765468609685,55.01849156110545,55.4099278036624,193182777.1
USDT_BTC,1622217600,54.35906824830164,51.641114835886555,52.9492675004262,52.75664163674372,287202560.1
USDT_BTC,1622214000,48.49601029348561,46.07120977881133,47.1786491968627,47.39062746250837,130477276.6
USDT_BTC,1622210400,52.18258658288087,49.57345725373683,50.89169712652044,50.7762338700004,133806025.4
USDT_BTC,1622206800,54.08027104316635,51.376257491008026,52.367278423121896,52.55342006901878,234158668.6
USDT_BTC,1622203200,50.715480844988065,48.17970680273866,49.511235172548226,49.712188461177114,332240545.3
USDT_BTC,1622199600,51.346178788864655,48.77886984942142,49.71210755930486,50.038147984978046,224790840.4
USDT_BTC,1622196000,51.460110735579086,48.88710519880013,49.865419343475835,50.615913714103215,228363624.3
USDT_BTC,1622192400,54.58752266575487,51.858146532467124,53.35023386913972,53.54558848696148,354141970.6
USDT_BTC,1622188800,46.1049587120262,43.79971077642489,44.60982160735509,44.9628181714658,287909047.2
USDT_BTC,1622185200,47.637289151453984,45.25542469388128,46.762308724777704,46.226166528921446,246738863.4
USDT_BTC,1622181600,46.85761236015858,44.51473174215065,45.478461108048606,46.09362942612463,242862100.4
USDT_BTC,1622178000,50.1970314484314,47.68717987600983,49.2932652321216,49.426338806593186,230120809
USDT_BTC,1622174400,48.07800440008098,45.674104180076924,47.00510110275946,46.75863495140725,225827187.4
USDT_BTC,1622170800,47.07632912907499,44.72251267262124,46.18902476058663,45.75965226789874,95009772.86
USDT_BTC,1622167200,44.941897830899684,42.694802939354695,43.895577509030126,43.600563631222954,80772392.38
USDT_BTC,1622163600,47.00262733142547,44.6524959648542,45.933538794513794,45.848033864492045,120865791.9
USDT_BTC,1622160000,46.49904909332669,44.17409663866035,45.126344364576916,45.2971312875803,160619245
USDT_BTC,1622156400,48.719973025554054,46.28397437427635,47.77767006699049,47.614473647578514,84198712.49
USDT_BTC,1622152800,46.83473461591349,44.492997885117816,45.19962074512054,45.94275539122245,100720455.6
USDT_BTC,1622149200,45.666086700826554,43.382782365785225,44.65612979438318,44.36197802575132,132040356.4
USDT_BTC,1622145600,45.20004044227775,42.940038420163866,44.3417730827021,43.89307864110828,89887463.81
USDT_BTC,1622142000,43.67939845335649,41.49542853068866,42.57631113689397,42.9340772078235,100838351.1
USDT_BTC,1622138400,45.67445816372333,43.39073525553716,44.290262417580095,44.46383119535684,73102056.22
USDT_BTC,1622134800,46.44681737375778,44.12447650506989,45.46122529685696,45.763887425020194,125867669
USDT_BTC,1622131200,50.177196908175304,47.66833706276654,49.42976017815497,49.26848148818156,250509368.2
USDT_BTC,1622127600,50.070166473394984,47.566658149725235,48.77078521531025,48.65829138474967,174204735.7
USDT_BTC,1622124000,51.76244738472263,49.174325015486495,50.62139411024532,50.95380858025388,135613376.1
USDT_BTC,1622120400,50.393654978861996,47.87397222991889,49.048467207656465,48.86740172328165,248529842.1
USDT_BTC,1622116800,47.15496574708585,44.797217459731556,45.92241872215234,45.52894221418855,175126213.5
USDT_BTC,1622113200,50.9787306748451,48.429794141102846,49.51264195905011,49.640794546360176,165054384.3
USDT_BTC,1622109600,47.361112079263506,44.99305647530033,46.273325384722234,46.27954769864895,155805336.3
USDT_BTC,1622106000,55.0182090681183,52.26729861471239,53.68609494547955,53.82757467022103,143116390.3
USDT_BTC,1622102400,53.68197528301537,50.9978765188646,52.22694635723017,52.27127790049136,170723409.6
USDT_BTC,1622098800,51.79429654624888,49.20458171893643,50.75726031259529,50.81461463461532,90158790.61
USDT_BTC,1622095200,54.6011719544176,51.87111335669672,53.413304412276,53.41709806270614,109052629
USDT_BTC,1622091600,54.888631924527495,52.14420032830112,53.29669360408288,53.41414198896859,129561520.5
USDT_BTC,1622088000,56.57560647340139,53.74682614973132,55.261276583028845,55.51332703488904,100127744.1
USDT_BTC,1622084400,62.198840351436715,59.088898333864876,60.179462801105885,60.579091784970636,151273829.3
USDT_BTC,1622080800,57.18671078704816,54.327375247695755,56.386273714416234,55.31805240759805,136921782.2
USDT_BTC,1622077200,54.44871106261606,51.726275509485255,53.36324684082771,53.29646006016122,186680198.4
USDT_BTC,1622073600,58.62603220267277,55.69473059253912,57.45366536880874,57.229235839146234,132298911.2
USDT_BTC,1622070000,60.2305827818332,57.219053642741535,59.442775254883635,58.74981177938932,107986204.9
USDT_BTC,1622066400,61.84539764396574,58.75312776176745,60.29551009889223,60.19724370123351,96061722.93
USDT_BTC,1622062800,64.30084201771652,61.08579991683069,62.66276937962134,62.89828585363478,117298476.8
USDT_BTC,1622059200,62.37633359854117,59.25751691861411,60.67805678943069,60.93721574624421,116812909.9
USDT_BTC,1622055600,65.55839496543113,62.28047521715958,64.33680338985474,63.94183919533025,182699869
USDT_BTC,1622052000,61.632539077810364,58.550912123919844,60.00265628591644,60.43845748116935,130465974.4
USDT_BTC,1622048400,62.79215371962456,59.652546033643326,61.70140235889796,60.817718305997154,193815887.7
USDT_BTC,1622044800,66.76592128251886,63.42762521839291,65.9624694301525,64.52654248718297,180248435.5
USDT_BTC,1622041200,62.05392266452229,58.95122653129617,60.61037684851921,59.873915271046016,237471856.7
USDT_BTC,1622037600,68.1240718730147,64.71786827936396,65.62371357996003,66.63550623873111,207684105.3
USDT_BTC,1622034000,69.05205921351639,65.59945625284057,67.46424842153273,67.33145347685449,287655917
USDT_BTC,1622030400,68.15009403486282,64.74258933311967,66.57640130101092,66.1178995807049,172753936
USDT_BTC,1622026800,71.17535147283972,67.61658389919774,69.35782507191081,69.27384040686741,124627911.6
USDT_BTC,1622023200,73.29102496343316,69.6264737152615,71.46412658107205,70.9747299705628,204294319.3
USDT_BTC,1622019600,73.3021892365278,69.6370797747014,71.11224755703894,70.81337403976522,108695403.6
USDT_BTC,1622016000,77.3336946834417,73.46700994926962,75.65389362261222,75.1708835654093,259202807.1
USDT_BTC,1622012400,71.43010315998464,67.8585980019854,69.83042561228119,69.70021018231844,154758323.2
USDT_BTC,1622008800,75.94425163252876,72.14703905090232,73.89362653064775,73.77849253965798,330800678.8
USDT_BTC,1622005200,79.25507174851278,75.29231816108714,77.80545872625966,77.10633242429186,122546660.7
USDT_BTC,1622001600,83.32222872315621,79.1561172869984,81.26110434412011,81.05682559999885,121947164.7
USDT_BTC,1621998000,80.14026836578269,76.13325494749355,78.2548800062678,77.77805056196758,134768133.8
USDT_BTC,1621994400,79.15732242452674,75.1994563033004,76.47061960022468,76.9776576956885,249964412.2
USDT_BTC,1621990800,80.66440531601914,76.63118505021818,79.27237255402032,78.32203163560276,129409884.6
USDT_BTC,1621987200,86.22616072716632,81.91485269080799,83.28922489213909,83.93589065235041,141746509.4
USDT_BTC,1621983600,82.5082628422447,78.38284970013247,80.16022171959348,80.53138892666828,83927516
USDT_BTC,1621980000,86.4598119794022,82.1368213804321,84.73174111778458,84.20460089202011,141277250.2
USDT_BTC,1621976400,86.90896220022343,82.56351409021225,85.40972605016046,85.10802245315516,89409482.74
USDT_BTC,1621972800,84.01519052059183,79.81443099456223,81.96721250821808,81.90331969925988,94457166.02
USDT_BTC,1621969200,85.6925357304982,81.40790894397328,84.37317430118898,83.46052449641604,130174586.5
USDT_BTC,1621965600,87.53292364348557,83.15627746131129,85.70960540564936,85.03611055998371,103220157.8
USDT_BTC,1621962000,91.6741606372755,87.09045260541173,88.58800578606234,89.24641555304026,101641094.3
USDT_BTC,1621958400,92.0763591807296,87.4725412216931,90.12772064786922,89.46816605896339,143345228.7
USDT_BTC,1621954800,92.47140063089915,87.8478305993542,90.80134410665234,89.8752384599454,327818021.7
USDT_BTC,1621951200,89.47822002110307,85.00430902004791,87.60403399464346,86.8728026659371,226865980.7
USDT_BTC,1621947600,94.32024065203167,89.60422861943009,92.0590469758778,92.38238358743483,264811068.2
USDT_BTC,1621944000,96.11545394900381,91.30968125155361,93.55548755267402,94.23448322658668,199205471.9
USDT_BTC,1621940400,94.14297660240798,89.43582777228758,92.30231541300907,91.5369446072895,218781549.2
USDT_BTC,1621936800,93.13353778730276,88.47686089793761,90.96584613740139,90.04461993305665,328174302.1
USDT_BTC,1621933200,99.10927927753038,94.15381531365385,96.42901249306838,96.85645999253623,159713714.3
USDT_BTC,1621929600,97.6804573525754,92.79643448494663,94.47773451608899,94.88113764824969,171653476.5
USDT_BTC,1621926000,97.21287433096596,92.35223061441766,94.31412166650561,94.87734800798138,136260670.2
USDT_BTC,1621922400,99.6462034517977,94.66389327920781,95.92897161410156,97.81623822072892,170449875.4
USDT_BTC,1621918800,97.90729434123703,93.01192962417518,95.91841045036587,95.71214018629544,132080760
USDT_BTC,1621915200,101.47228279039257,96.39866865087293,99.72806352872752,98.45617019156035,189032893.7
USDT_BTC,1621911600,101.20359519460132,96.14341543487124,98.67080465285589,98.62447734086477,195647441.6
USDT_BTC,1621908000,99.81997361129805,94.82897493073314,97.72067935374682,98.38135625585736,162003769
USDT_BTC,1621904400,101.31823481220039,96.25232307159037,98.82596406690412,98.68564385584506,196553070.6
USDT_BTC,1621900800,102.04367247875652,96.94148885481869,100.25832914643574,98.68753811802294,287015032
USDT_BTC,1621897200,105.0620508229596,99.80894828181162,102.49864075244405,102.61299622996276,115041712.9
USDT_BTC,1621893600,98.64933915002571,93.71687219252442,95.94642949404644,95.77077556726832,144361546.1
USDT_BTC,1621890000,107.92291219607571,102.52676658627192,104.61482855662047,106.25989213252926,177481486.7
USDT_BTC,1621886400,102.53381170221441,97.40712111710369,99.8763008002068,100.00716122847616,355912949.1
USDT_BTC,1621882800,106.50959293143491,101.18411328486316,104.3273572204749,103.00665066442984,408708639.1
USDT_BTC,1621879200,102.06941315166158,96.96594249407849,99.73797806870809,99.34286526957004,199153943.9
USDT_BTC,1621875600,108.37257726157446,102.95394839849574,105.26878429676765,105.966638240674,171593901.9
USDT_BTC,1621872000,105.08873489543372,99.83429815066202,101.87518521341423,102.66086821542088,302480511.1
USDT_BTC,1621868400,103.19403367200728,98.0343319884069,100.38026173715456,100.60544064367264,238789246.2
USDT_BTC,1621864800,107.81714627518721,102.42628896142784,104.09258655368964,105.0365766867713,239457597.7
USDT_BTC,1621861200,106.24714171010355,100.93478462459836,103.1635981289984,103.66853290230063,358809919.5
USDT_BTC,1621857600,107.30160195650592,101.93652185868062,105.52469749971624,104.86917117626686,399327461.5
USDT_BTC,1621854000,107.33298853383656,101.96633910714472,104.44057519308095,104.25572540355306,435104768.7
USDT_BTC,1621850400,108.38542632956049,102.96615501308246,104.64720280556229,105.64290048314831,280432789.7
USDT_BTC,1621846800,104.62186986865021,99.3907763752177,102.45093561905256,101.99725896653024,185294286.6
USDT_BTC,1621843200,107.74872852331038,102.36129209714485,105.22614466178443,104.62492001424877,279700863.7
USDT_BTC,1621839600,107.89360324367166,102.49892308148807,106.15431300761628,105.51362662538308,376728347
USDT_BTC,1621836000,109.92705863901989,104.4307057070689,106.87758224081028,106.8812256798355,203650917.3
USDT_BTC,1621832400,111.58161837177856,106.00253745318963,109.23601780721167,108.94017763021331,137212256.9
USDT_BTC,1621828800,105.37743614525515,100.10856433799239,102.92933694818994,102.6808840797198,196193251.4
USDT_BTC,1621825200,111.56642735043198,105.98810598291037,108.0974078521431,109.59121328656056,174595878
USDT_BTC,1621821600,108.06067659414822,102.65764276444081,105.6653958796796,105.27358206895764,179974540.8
USDT_BTC,1621818000,108.3561089000805,102.93830345507646,105.4064956321617,105.6531005274498,179937146.7
USDT_BTC,1621814400,107.40386094442916,102.03366789720769,104.23276261330807,104.93363820084043,256829069.6
USDT_BTC,1621810800,110.5902794479807,105.06076547558166,107.55268336790466,107.76659947610403,152619772.4
USDT_BTC,1621807200,108.03202131584047,102.63042025004845,105.36816611873441,105.21209143886797,165634678.5
USDT_BTC,1621803600,107.578496923098,102.1995720769431,104.63818337419238,104.92151502577182,185237221.1
USDT_BTC,1621800000,108.09386360543857,102.68917042516664,105.05716417598714,105.08054528626225,221720641.7
USDT_BTC,1621796400,104.7988029626594,99.55886281452642,102.41274048955773,102.28446536170945,232111472
USDT_BTC,1621792800,108.7495970902339,103.31211723572221,106.4616955735709,105.87680345986648,350535883.4
USDT_BTC,1621789200,106.90590429897298,101.56060908402434,103.64712994171384,103.63270122001082,463648115.5
USDT_BTC,1621785600,107.71074960712993,102.32521212677342,105.0151538513728,104.58269437724815,867393397.2
USDT_BTC,1621782000,105.36578145371055,100.09749238102502,102.87357985428643,102.85882673395483,259993343.8
USDT_BTC,1621778400,107.78751369308193,102.39813800842784,105.04924105538016,105.20995539102937,376212234.8
USDT_BTC,1621774800,103.84471109536935,98.65247554060088,101.66138182830304,100.90302004243411,589502627.6
USDT_BTC,1621771200,104.97653280866707,99.72770616823371,101.72322667674678,103.00764829974256,592868589.1
USDT_BTC,1621767600,102.14630002213056,97.03898502102403,99.65307510386255,99.73219142955011,238169414.1
USDT_BTC,1621764000,102.0469797027149,96.94463071757916,99.35714029118404,100.12885466474867,329386894.3
USDT_BTC,1621760400,103.7206756265709,98.53464184524235,100.4853644319947,101.72357664540698,480445609
USDT_BTC,1621756800,99.72665837652106,94.74032545769501,97.05671170491703,97.26216392375353,639511583
USDT_BTC,1621753200,97.94873746264521,93.05130058951295,95.16384216732375,94.62677633456529,264390431.6
USDT_BTC,1621749600,101.7845726079213,96.69534397752524,99.38621991292737,98.7340247189351,196634070.9
USDT_BTC,1621746000,95.00189323519594,90.25179857343613,92.95541395126024,92.55074651475707,163235104.2
USDT_BTC,1621742400,94.41387591605513,89.69318212025237,92.25366559005201,92.11261020313273,103763416.6
USDT_BTC,1621738800,92.8781641161388,88.23425591033187,90.28755342693798,91.21414972797854,98694700.73
USDT_BTC,1621735200,91.86828455118925,87.27487032362978,89.94345475826383,90.31407449829764,109207716.8
USDT_BTC,1621731600,89.77584656446531,85.28705423624204,87.73619939094117,87.29459871994209,96668700.48
USDT_BTC,1621728000,90.8782810124028,86.33436696178265,88.8586066622779,88.54507439193753,253656844.5
USDT_BTC,1621724400,89.59489951246731,85.11515453684393,87.07679820228856,87.71096250685441,102792663.3
USDT_BTC,1621720800,86.44189821862025,82.11980330768924,84.17326822437447,84.47209355845487,155459148.3
USDT_BTC,1621717200,87.5699275749503,83.19143119620279,85.50549715981332,85.2530325385145,119303179.6
USDT_BTC,1621713600,86.47708543863752,82.15323116670564,84.90723205831723,84.45940315110683,116526033.4
USDT_BTC,1621710000,88.42497282308372,84.00372418192953,86.72913525097464,87.07780718202122,131459106.9
USDT_BTC,1621706400,83.51614009663228,79.34033309180067,81.46964206592776,81.37976077044911,162528624.6
USDT_BTC,1621702800,83.82368733008984,79.63250296358534,82.01941469172961,81.5146494763245,156613161.6
USDT_BTC,1621699200,78.82798357056943,74.88658439204096,76.98427563560523,76.6734578875926,190456728.1
USDT_BTC,1621695600,79.26341699294797,75.30024614330057,77.14909876871376,77.24414964880903,254162630.1
USDT_BTC,1621692000,78.9113494728738,74.9657819992301,77.18913663602727,76.44937021655832,231202840.1
USDT_BTC,1621688400,80.30807325460029,76.29266959187026,78.53982049221166,78.3400474643732,193106738
USDT_BTC,1621684800,78.84696786310613,74.90461946995082,76.43540768775644,76.01688714934384,199329515.8
USDT_BTC,1621681200,78.82927839596181,74.88781447616371,76.74205327620038,76.13934081847172,183042240
USDT_BTC,1621677600,78.9636672154722,75.01548385469859,76.62374000823728,77.9633718867259,350992503.8
USDT_BTC,1621674000,76.11448208816891,72.30875798376046,74.68387183593295,75.34791815575512,173903668.2
USDT_BTC,1621670400,73.12411536085499,69.46790959281223,71.09508076154518,70.74385750322762,214263890.7
USDT_BTC,1621666800,71.83119977423773,68.23963978552584,70.0211147585452,69.95511768985276,202860113.9
USDT_BTC,1621663200,74.36759766307742,70.64921777992355,72.57607870632759,72.5610137489265,187152488
USDT_BTC,1621659600,68.18094982266706,64.77190233153371,67.17478530628352,65.94697509763327,269966548
USDT_BTC,1621656000,70.28619025997843,66.7718807469795,68.85589364468571,68.34438578664388,267565326.7
USDT_BTC,1621652400,69.07704007265448,65.62318806902175,66.97546463566204,67.46930291138231,301066254.6
USDT_BTC,1621648800,68.67995534218831,65.24595757507889,66.93794423761165,66.62656601608936,189873491.7
USDT_BTC,1621645200,72.34212613022324,68.72501982371207,70.13085835893406,70.55052400555755,184903880.5
USDT_BTC,1621641600,65.71863125350352,62.432699690828336,64.08121987286243,64.26587755876842,192036871.9
USDT_BTC,1621638000,66.85399111452867,63.511291558802235,65.12389619028494,64.58840396630528,219771768.9
USDT_BTC,1621634400,66.38911548609627,63.06965971179146,64.5762624340075,64.09723561109162,306559033.2
USDT_BTC,1621630800,66.4256118163042,63.104331225488984,65.57196742204268,64.60936873718855,664727326
USDT_BTC,1621627200,63.24891078410131,60.086465244896246,61.33583946050737,61.9546297114128,327179350.8
USDT_BTC,1621623600,63.520050709783305,60.34404817429414,62.15521066876841,62.120709995427696,402964564
USDT_BTC,1621620000,63.213421816964235,60.052750726116024,61.428744951675,61.72603216891799,249743884.7
USDT_BTC,1621616400,61.86173679301361,58.76864995336293,60.36188659235983,60.26697997877536,311034909.1
USDT_BTC,1621612800,63.613848218531814,60.43315580760522,62.02887457841543,62.63486201877587,550012202.5
USDT_BTC,1621609200,60.50129437426172,57.47622965554863,59.34928652862896,58.61189445154278,709607192.7
USDT_BTC,1621605600,59.619266628060075,56.63830329665707,58.23419790522442,58.16580222912511,1250882884
USDT_BTC,1621602000,60.69608335961595,57.661279191635145,59.504600053932094,59.19766094892069,147670655.5
USDT_BTC,1621598400,60.882192207650064,57.83808259726756,59.580605666547676,59.58877659419717,237974697.1
USDT_BTC,1621594800,63.95016297024537,60.7526548217331,62.42139969703552,62.602519868005054,182600891.1
USDT_BTC,1621591200,58.40816118917889,55.48775312971994,56.70910127799444,57.05944790142112,203737395.7
USDT_BTC,1621587600,58.27006024375714,55.35655723156928,57.06948410651606,57.0772085943485,238171442
USDT_BTC,1621584000,62.327867226129584,59.211473864823105,60.5326712816923,60.225272469751424,248235070.9
USDT_BTC,1621580400,54.86053255160414,52.11750592402393,53.33530109236898,52.96460960764295,165296139.1
USDT_BTC,1621576800,56.67980867414691,53.84581824043956,56.07069659025894,55.252048212870456,238116764.8
USDT_BTC,1621573200,55.287110777733204,52.52275523884654,53.95480114396381,53.6896724170656,148378008.1
USDT_BTC,1621569600,59.79657474168461,56.80674600460038,58.22409570621234,57.64031898301476,213574191.3
USDT_BTC,1621566000,57.90918224472886,55.013723132492416,56.83115476968144,56.484573217193095,152410310.3
USDT_BTC,1621562400,57.62428330044587,54.743069135423575,55.82616226676492,56.2120572261603,132515885
